gene,model,fold,weight_second,train_auc_at_selected_weight,test_auc_at_selected_weight,n_train,n_test,n_test_pathogenic,n_test_benign
ETFDH,ESM-2 650M + ESM-1b 650M,1,0.99,0.9272727272727272,1.0,59,15,14,1
ETFDH,ESM-2 650M + ESM-1b 650M,2,0.0,1.0,0.5714285714285714,59,15,14,1
ETFDH,ESM-2 650M + ESM-1b 650M,3,0.99,0.9545454545454546,1.0,59,15,14,1
ETFDH,ESM-2 650M + ESM-1b 650M,4,0.99,0.9409090909090908,1.0,59,15,14,1
ETFDH,ESM-2 650M + ESM-1b 650M,5,0.97,0.9464285714285714,1.0,60,14,13,1
ETFDH,ESM-2 650M + CaLM,1,0.53,0.9545454545454546,1.0,59,15,14,1
ETFDH,ESM-2 650M + CaLM,2,0.71,0.9454545454545454,1.0,59,15,14,1
ETFDH,ESM-2 650M + CaLM,3,0.65,0.9409090909090908,1.0,59,15,14,1
ETFDH,ESM-2 650M + CaLM,4,0.0,1.0,0.8571428571428571,59,15,14,1
ETFDH,ESM-2 650M + CaLM,5,0.71,0.9464285714285714,1.0,60,14,13,1
ETFDH,ESM-2 150M + CaLM,1,0.6900000000000001,0.9181818181818182,0.8571428571428571,59,15,14,1
ETFDH,ESM-2 150M + CaLM,2,0.6900000000000001,0.9045454545454544,0.9285714285714286,59,15,14,1
ETFDH,ESM-2 150M + CaLM,3,0.31,0.95,0.5714285714285714,59,15,14,1
ETFDH,ESM-2 150M + CaLM,4,0.84,0.9,1.0,59,15,14,1
ETFDH,ESM-2 150M + CaLM,5,0.6900000000000001,0.8794642857142857,1.0,60,14,13,1
ETFDH,ESM-1b 650M + CaLM,1,0.0,1.0,0.9285714285714286,59,15,14,1
ETFDH,ESM-1b 650M + CaLM,2,0.18,0.9454545454545454,1.0,59,15,14,1
ETFDH,ESM-1b 650M + CaLM,3,0.22,0.9636363636363636,1.0,59,15,14,1
ETFDH,ESM-1b 650M + CaLM,4,0.22,0.9454545454545454,1.0,59,15,14,1
ETFDH,ESM-1b 650M + CaLM,5,0.68,0.9598214285714286,0.9230769230769232,60,14,13,1
EXT1,ESM-2 150M + 650M,1,0.0,1.0,1.0,32,8,5,3
EXT1,ESM-2 150M + 650M,2,0.04,1.0,1.0,32,8,6,2
EXT1,ESM-2 150M + 650M,3,0.0,1.0,1.0,32,8,6,2
EXT1,ESM-2 150M + 650M,4,0.04,1.0,1.0,32,8,6,2
EXT1,ESM-2 150M + 650M,5,0.04,1.0,1.0,32,8,6,2
EXT1,ESM-2 650M + ESM-1b 650M,1,0.0,1.0,1.0,32,8,5,3
EXT1,ESM-2 650M + ESM-1b 650M,2,0.0,0.9951690821256038,1.0,32,8,6,2
EXT1,ESM-2 650M + ESM-1b 650M,3,0.11,1.0,1.0,32,8,6,2
EXT1,ESM-2 650M + ESM-1b 650M,4,0.11,0.9951690821256038,1.0,32,8,6,2
EXT1,ESM-2 650M + ESM-1b 650M,5,0.11,0.9951690821256038,1.0,32,8,6,2
EXT1,ESM-2 650M + CaLM,1,0.07,1.0,1.0,32,8,5,3
EXT1,ESM-2 650M + CaLM,2,0.0,1.0,1.0,32,8,6,2
EXT1,ESM-2 650M + CaLM,3,0.07,1.0,1.0,32,8,6,2
EXT1,ESM-2 650M + CaLM,4,0.07,1.0,1.0,32,8,6,2
EXT1,ESM-2 650M + CaLM,5,0.07,1.0,1.0,32,8,6,2
EXT1,ESM-2 150M + CaLM,1,0.06,1.0,1.0,32,8,5,3
EXT1,ESM-2 150M + CaLM,2,0.06,1.0,1.0,32,8,6,2
EXT1,ESM-2 150M + CaLM,3,0.06,1.0,1.0,32,8,6,2
EXT1,ESM-2 150M + CaLM,4,0.0,1.0,1.0,32,8,6,2
EXT1,ESM-2 150M + CaLM,5,0.0,1.0,1.0,32,8,6,2
EXT1,ESM-1b 650M + CaLM,1,0.28,1.0,1.0,32,8,5,3
EXT1,ESM-1b 650M + CaLM,2,0.49,0.9806763285024156,1.0,32,8,6,2
EXT1,ESM-1b 650M + CaLM,3,0.44,0.9855072463768116,1.0,32,8,6,2
EXT1,ESM-1b 650M + CaLM,4,0.49,0.9806763285024156,1.0,32,8,6,2
EXT1,ESM-1b 650M + CaLM,5,0.49,0.9806763285024156,1.0,32,8,6,2
EXT2,ESM-2 150M + 650M,1,0.2,0.9,1.0,21,6,3,3
EXT2,ESM-2 150M + 650M,2,0.2,0.9181818181818182,1.0,21,6,3,3
EXT2,ESM-2 150M + 650M,3,0.19,0.950413223140496,0.8333333333333334,22,5,2,3
EXT2,ESM-2 150M + 650M,4,0.3,0.950413223140496,0.8333333333333334,22,5,2,3
EXT2,ESM-2 150M + 650M,5,0.3,0.9333333333333332,1.0,22,5,3,2
EXT2,ESM-2 650M + ESM-1b 650M,1,0.8,0.9636363636363636,0.8888888888888888,21,6,3,3
EXT2,ESM-2 650M + ESM-1b 650M,2,0.95,0.9454545454545454,0.8888888888888888,21,6,3,3
EXT2,ESM-2 650M + ESM-1b 650M,3,0.95,0.9256198347107438,1.0,22,5,2,3
EXT2,ESM-2 650M + ESM-1b 650M,4,0.95,0.9338842975206612,1.0,22,5,2,3
EXT2,ESM-2 650M + ESM-1b 650M,5,0.6,0.9083333333333332,1.0,22,5,3,2
EXT2,ESM-2 650M + CaLM,1,0.45,0.8636363636363636,1.0,21,6,3,3
EXT2,ESM-2 650M + CaLM,2,0.34,0.8272727272727273,0.8888888888888888,21,6,3,3
EXT2,ESM-2 650M + CaLM,3,0.13,0.950413223140496,0.3333333333333333,22,5,2,3
EXT2,ESM-2 650M + CaLM,4,0.48,0.8429752066115702,1.0,22,5,2,3
EXT2,ESM-2 650M + CaLM,5,0.59,0.8416666666666667,1.0,22,5,3,2
EXT2,ESM-2 150M + CaLM,1,0.25,0.9272727272727272,0.8888888888888888,21,6,3,3
EXT2,ESM-2 150M + CaLM,2,0.25,0.8636363636363636,1.0,21,6,3,3
EXT2,ESM-2 150M + CaLM,3,0.25,0.8925619834710744,1.0,22,5,2,3
EXT2,ESM-2 150M + CaLM,4,0.25,0.9173553719008264,0.8333333333333334,22,5,2,3
EXT2,ESM-2 150M + CaLM,5,0.25,0.9583333333333334,0.8333333333333334,22,5,3,2
EXT2,ESM-1b 650M + CaLM,1,0.31,0.9272727272727272,1.0,21,6,3,3
EXT2,ESM-1b 650M + CaLM,2,0.31,0.9545454545454546,1.0,21,6,3,3
EXT2,ESM-1b 650M + CaLM,3,0.09,0.9669421487603306,1.0,22,5,2,3
EXT2,ESM-1b 650M + CaLM,4,0.0,0.950413223140496,0.8333333333333334,22,5,2,3
EXT2,ESM-1b 650M + CaLM,5,0.31,0.9416666666666668,1.0,22,5,3,2
EYA1,ESM-2 150M + 650M,1,0.81,0.9714285714285714,1.0,17,5,2,3
EYA1,ESM-2 150M + 650M,2,0.62,1.0,0.6666666666666666,17,5,2,3
EYA1,ESM-2 150M + 650M,3,0.81,0.975,1.0,18,4,1,3
EYA1,ESM-2 150M + 650M,4,0.81,1.0,1.0,18,4,2,2
EYA1,ESM-2 150M + 650M,5,0.81,0.974025974025974,1.0,18,4,2,2
EYA1,ESM-2 650M + ESM-1b 650M,1,0.14,1.0,1.0,17,5,2,3
EYA1,ESM-2 650M + ESM-1b 650M,2,0.14,1.0,1.0,17,5,2,3
EYA1,ESM-2 650M + ESM-1b 650M,3,0.0,1.0,0.6666666666666666,18,4,1,3
EYA1,ESM-2 650M + ESM-1b 650M,4,0.14,1.0,1.0,18,4,2,2
EYA1,ESM-2 650M + ESM-1b 650M,5,0.14,1.0,1.0,18,4,2,2
EYA1,ESM-2 650M + CaLM,1,0.18,1.0,1.0,17,5,2,3
EYA1,ESM-2 650M + CaLM,2,0.18,1.0,1.0,17,5,2,3
EYA1,ESM-2 650M + CaLM,3,0.18,1.0,1.0,18,4,1,3
EYA1,ESM-2 650M + CaLM,4,0.06,1.0,1.0,18,4,2,2
EYA1,ESM-2 650M + CaLM,5,0.0,1.0,1.0,18,4,2,2
EYA1,ESM-2 150M + CaLM,1,0.52,1.0,1.0,17,5,2,3
EYA1,ESM-2 150M + CaLM,2,0.53,1.0,1.0,17,5,2,3
EYA1,ESM-2 150M + CaLM,3,0.53,1.0,1.0,18,4,1,3
EYA1,ESM-2 150M + CaLM,4,0.53,1.0,1.0,18,4,2,2
EYA1,ESM-2 150M + CaLM,5,0.35,1.0,0.5,18,4,2,2
EYA1,ESM-1b 650M + CaLM,1,0.37,1.0,1.0,17,5,2,3
EYA1,ESM-1b 650M + CaLM,2,0.2,1.0,0.8333333333333334,17,5,2,3
EYA1,ESM-1b 650M + CaLM,3,0.37,0.9875,1.0,18,4,1,3
EYA1,ESM-1b 650M + CaLM,4,0.37,0.987012987012987,1.0,18,4,2,2
EYA1,ESM-1b 650M + CaLM,5,0.37,0.987012987012987,1.0,18,4,2,2
EZH2,ESM-2 150M + 650M,1,0.8300000000000001,0.6844919786096256,0.92,39,10,5,5
EZH2,ESM-2 150M + 650M,2,0.8200000000000001,0.7379679144385026,0.64,39,10,5,5
EZH2,ESM-2 150M + 650M,3,0.92,0.7037037037037037,0.7916666666666666,39,10,6,4
EZH2,ESM-2 150M + 650M,4,0.89,0.7222222222222222,0.625,39,10,6,4
EZH2,ESM-2 150M + 650M,5,0.92,0.7474747474747475,0.6,40,9,5,4
EZH2,ESM-2 650M + ESM-1b 650M,1,0.65,0.9919786096256684,1.0,39,10,5,5
EZH2,ESM-2 650M + ESM-1b 650M,2,0.75,1.0,1.0,39,10,5,5
EZH2,ESM-2 650M + ESM-1b 650M,3,0.75,0.9973544973544972,1.0,39,10,6,4
EZH2,ESM-2 650M + ESM-1b 650M,4,0.75,0.992063492063492,1.0,39,10,6,4
EZH2,ESM-2 650M + ESM-1b 650M,5,0.71,0.9949494949494948,1.0,40,9,5,4
EZH2,ESM-2 650M + CaLM,1,0.99,0.8983957219251337,0.92,39,10,5,5
EZH2,ESM-2 650M + CaLM,2,0.99,0.8770053475935828,0.96,39,10,5,5
EZH2,ESM-2 650M + CaLM,3,0.8,0.8756613756613757,0.9583333333333334,39,10,6,4
EZH2,ESM-2 650M + CaLM,4,0.99,0.8809523809523809,0.9166666666666666,39,10,6,4
EZH2,ESM-2 650M + CaLM,5,0.8200000000000001,0.9267676767676768,0.65,40,9,5,4
EZH2,ESM-2 150M + CaLM,1,0.94,0.8796791443850267,0.88,39,10,5,5
EZH2,ESM-2 150M + CaLM,2,0.95,0.9197860962566844,0.8,39,10,5,5
EZH2,ESM-2 150M + CaLM,3,0.95,0.8835978835978836,0.8333333333333334,39,10,6,4
EZH2,ESM-2 150M + CaLM,4,0.85,0.91005291005291,0.7916666666666666,39,10,6,4
EZH2,ESM-2 150M + CaLM,5,0.98,0.8484848484848485,1.0,40,9,5,4
EZH2,ESM-1b 650M + CaLM,1,0.34,0.9946524064171124,1.0,39,10,5,5
EZH2,ESM-1b 650M + CaLM,2,0.34,0.997326203208556,1.0,39,10,5,5
EZH2,ESM-1b 650M + CaLM,3,0.34,0.9947089947089948,1.0,39,10,6,4
EZH2,ESM-1b 650M + CaLM,4,0.0,1.0,0.9583333333333334,39,10,6,4
EZH2,ESM-1b 650M + CaLM,5,0.34,0.9974747474747476,1.0,40,9,5,4
F11,ESM-2 150M + 650M,1,0.19,0.903846153846154,0.8333333333333334,30,8,6,2
F11,ESM-2 150M + 650M,2,0.87,0.912,0.8571428571428571,30,8,7,1
F11,ESM-2 150M + 650M,3,0.87,0.928,1.0,30,8,7,1
F11,ESM-2 150M + 650M,4,0.87,0.8615384615384616,1.0,31,7,6,1
F11,ESM-2 150M + 650M,5,0.87,0.9153846153846154,0.6666666666666666,31,7,6,1
F11,ESM-2 650M + ESM-1b 650M,1,0.3,0.9615384615384616,0.75,30,8,6,2
F11,ESM-2 650M + ESM-1b 650M,2,0.89,0.928,1.0,30,8,7,1
F11,ESM-2 650M + ESM-1b 650M,3,0.89,0.928,1.0,30,8,7,1
F11,ESM-2 650M + ESM-1b 650M,4,0.92,0.9153846153846154,1.0,31,7,6,1
F11,ESM-2 650M + ESM-1b 650M,5,0.44,0.9230769230769232,1.0,31,7,6,1
F11,ESM-2 650M + CaLM,1,0.0,0.9230769230769232,0.8333333333333334,30,8,6,2
F11,ESM-2 650M + CaLM,2,0.0,0.912,0.8571428571428571,30,8,7,1
F11,ESM-2 650M + CaLM,3,0.16,0.896,0.8571428571428571,30,8,7,1
F11,ESM-2 650M + CaLM,4,0.13,0.8923076923076924,0.8333333333333334,31,7,6,1
F11,ESM-2 650M + CaLM,5,0.16,0.8461538461538461,1.0,31,7,6,1
F11,ESM-2 150M + CaLM,1,0.48,0.8846153846153846,0.8333333333333334,30,8,6,2
F11,ESM-2 150M + CaLM,2,0.48,0.92,0.8571428571428571,30,8,7,1
F11,ESM-2 150M + CaLM,3,0.0,0.872,0.7142857142857143,30,8,7,1
F11,ESM-2 150M + CaLM,4,0.48,0.8846153846153846,0.8333333333333334,31,7,6,1
F11,ESM-2 150M + CaLM,5,0.48,0.8615384615384616,1.0,31,7,6,1
F11,ESM-1b 650M + CaLM,1,0.09,0.9423076923076924,0.9166666666666666,30,8,6,2
F11,ESM-1b 650M + CaLM,2,0.0,0.896,1.0,30,8,7,1
F11,ESM-1b 650M + CaLM,3,0.0,0.96,0.7142857142857143,30,8,7,1
F11,ESM-1b 650M + CaLM,4,0.09,0.9,1.0,31,7,6,1
F11,ESM-1b 650M + CaLM,5,0.09,0.9307692307692308,0.8333333333333334,31,7,6,1
F2,ESM-2 150M + 650M,1,0.04,0.8888888888888888,1.0,13,4,2,2
F2,ESM-2 150M + 650M,2,0.09,0.975,0.3333333333333333,13,4,3,1
F2,ESM-2 150M + 650M,3,0.09,0.8666666666666667,1.0,14,3,2,1
F2,ESM-2 150M + 650M,4,0.0,0.8888888888888888,0.5,14,3,2,1
F2,ESM-2 150M + 650M,5,0.09,0.9111111111111112,1.0,14,3,2,1
F2,ESM-2 650M + ESM-1b 650M,1,0.23,0.8055555555555556,1.0,13,4,2,2
F2,ESM-2 650M + ESM-1b 650M,2,0.23,0.775,1.0,13,4,3,1
F2,ESM-2 650M + ESM-1b 650M,3,0.22,0.9111111111111112,0.5,14,3,2,1
F2,ESM-2 650M + ESM-1b 650M,4,0.0,0.8888888888888888,1.0,14,3,2,1
F2,ESM-2 650M + ESM-1b 650M,5,0.22,0.9111111111111112,0.5,14,3,2,1
F2,ESM-2 650M + CaLM,1,0.39,0.9166666666666666,0.75,13,4,2,2
F2,ESM-2 650M + CaLM,2,0.39,0.825,1.0,13,4,3,1
F2,ESM-2 650M + CaLM,3,0.58,0.8444444444444444,1.0,14,3,2,1
F2,ESM-2 650M + CaLM,4,0.0,0.9555555555555556,0.5,14,3,2,1
F2,ESM-2 650M + CaLM,5,0.19,0.8666666666666667,1.0,14,3,2,1
F2,ESM-2 150M + CaLM,1,0.18,0.9722222222222222,0.75,13,4,2,2
F2,ESM-2 150M + CaLM,2,0.26,0.925,1.0,13,4,3,1
F2,ESM-2 150M + CaLM,3,0.16,0.9111111111111112,1.0,14,3,2,1
F2,ESM-2 150M + CaLM,4,0.3,0.9777777777777776,0.5,14,3,2,1
F2,ESM-2 150M + CaLM,5,0.26,0.9111111111111112,1.0,14,3,2,1
F2,ESM-1b 650M + CaLM,1,0.44,0.9444444444444444,0.5,13,4,2,2
F2,ESM-1b 650M + CaLM,2,0.59,0.85,1.0,13,4,3,1
F2,ESM-1b 650M + CaLM,3,0.0,0.8444444444444444,1.0,14,3,2,1
F2,ESM-1b 650M + CaLM,4,0.39,0.9111111111111112,1.0,14,3,2,1
F2,ESM-1b 650M + CaLM,5,0.03,0.8666666666666667,1.0,14,3,2,1
F7,ESM-2 150M + 650M,1,0.13,0.9473684210526316,0.75,23,6,4,2
F7,ESM-2 150M + 650M,2,0.72,0.9555555555555556,1.0,23,6,5,1
F7,ESM-2 150M + 650M,3,0.72,0.9222222222222224,1.0,23,6,5,1
F7,ESM-2 150M + 650M,4,0.64,0.9111111111111112,1.0,23,6,5,1
F7,ESM-2 150M + 650M,5,0.72,0.8947368421052632,1.0,24,5,4,1
F7,ESM-2 650M + ESM-1b 650M,1,0.64,0.986842105263158,1.0,23,6,4,2
F7,ESM-2 650M + ESM-1b 650M,2,0.64,0.9888888888888888,1.0,23,6,5,1
F7,ESM-2 650M + ESM-1b 650M,3,0.64,0.9888888888888888,1.0,23,6,5,1
F7,ESM-2 650M + ESM-1b 650M,4,0.13,1.0,0.6,23,6,5,1
F7,ESM-2 650M + ESM-1b 650M,5,0.46,0.9894736842105264,1.0,24,5,4,1
F7,ESM-2 650M + CaLM,1,0.06,0.9210526315789472,1.0,23,6,4,2
F7,ESM-2 650M + CaLM,2,0.06,0.8777777777777778,1.0,23,6,5,1
F7,ESM-2 650M + CaLM,3,0.1,0.9111111111111112,1.0,23,6,5,1
F7,ESM-2 650M + CaLM,4,0.32,0.9777777777777776,0.6,23,6,5,1
F7,ESM-2 650M + CaLM,5,0.05,0.9263157894736842,1.0,24,5,4,1
F7,ESM-2 150M + CaLM,1,0.67,0.9342105263157896,0.75,23,6,4,2
F7,ESM-2 150M + CaLM,2,0.46,0.8222222222222222,1.0,23,6,5,1
F7,ESM-2 150M + CaLM,3,0.37,0.9,1.0,23,6,5,1
F7,ESM-2 150M + CaLM,4,0.53,0.9333333333333332,0.8,23,6,5,1
F7,ESM-2 150M + CaLM,5,0.46,0.8526315789473684,1.0,24,5,4,1
F7,ESM-1b 650M + CaLM,1,0.0,1.0,0.875,23,6,4,2
F7,ESM-1b 650M + CaLM,2,0.41,0.9777777777777776,1.0,23,6,5,1
F7,ESM-1b 650M + CaLM,3,0.0,0.9666666666666668,1.0,23,6,5,1
F7,ESM-1b 650M + CaLM,4,0.41,0.9666666666666668,1.0,23,6,5,1
F7,ESM-1b 650M + CaLM,5,0.41,0.9789473684210528,1.0,24,5,4,1
F9,ESM-2 150M + 650M,1,0.35,0.8722222222222222,0.8181818181818182,104,26,22,4
F9,ESM-2 150M + 650M,2,0.64,0.8285714285714286,0.9545454545454546,104,26,22,4
F9,ESM-2 150M + 650M,3,0.8,0.8666666666666667,0.8295454545454546,104,26,22,4
F9,ESM-2 150M + 650M,4,0.8,0.8711610486891386,0.8260869565217391,104,26,23,3
F9,ESM-2 150M + 650M,5,0.64,0.8674157303370786,0.8405797101449275,104,26,23,3
F9,ESM-2 650M + ESM-1b 650M,1,0.85,0.9015873015873016,0.9318181818181818,104,26,22,4
F9,ESM-2 650M + ESM-1b 650M,2,0.94,0.9563492063492064,0.7613636363636364,104,26,22,4
F9,ESM-2 650M + ESM-1b 650M,3,0.93,0.8928571428571429,0.9772727272727272,104,26,22,4
F9,ESM-2 650M + ESM-1b 650M,4,0.94,0.9168539325842696,0.8840579710144928,104,26,23,3
F9,ESM-2 650M + ESM-1b 650M,5,0.94,0.901123595505618,0.9710144927536232,104,26,23,3
F9,ESM-2 650M + CaLM,1,0.43,0.8944444444444445,0.8181818181818182,104,26,22,4
F9,ESM-2 650M + CaLM,2,0.43,0.8666666666666667,0.9204545454545454,104,26,22,4
F9,ESM-2 650M + CaLM,3,0.66,0.8753968253968254,0.8522727272727273,104,26,22,4
F9,ESM-2 650M + CaLM,4,0.5,0.8816479400749063,0.8260869565217391,104,26,23,3
F9,ESM-2 650M + CaLM,5,0.43,0.849438202247191,0.9565217391304348,104,26,23,3
F9,ESM-2 150M + CaLM,1,0.76,0.8976190476190476,0.6818181818181818,104,26,22,4
F9,ESM-2 150M + CaLM,2,0.16,0.8396825396825397,0.8636363636363636,104,26,22,4
F9,ESM-2 150M + CaLM,3,0.54,0.8246031746031746,0.9659090909090908,104,26,22,4
F9,ESM-2 150M + CaLM,4,0.32,0.8764044943820225,0.7391304347826086,104,26,23,3
F9,ESM-2 150M + CaLM,5,0.76,0.8486891385767791,0.8695652173913043,104,26,23,3
F9,ESM-1b 650M + CaLM,1,0.58,0.9047619047619048,0.9545454545454546,104,26,22,4
F9,ESM-1b 650M + CaLM,2,0.56,0.9523809523809524,0.7272727272727273,104,26,22,4
F9,ESM-1b 650M + CaLM,3,0.33,0.9301587301587302,0.8409090909090909,104,26,22,4
F9,ESM-1b 650M + CaLM,4,0.3,0.8936329588014982,1.0,104,26,23,3
F9,ESM-1b 650M + CaLM,5,0.02,0.90936329588015,0.8695652173913043,104,26,23,3
FA2H,ESM-2 150M + 650M,1,0.0,1.0,1.0,14,4,2,2
FA2H,ESM-2 150M + 650M,2,0.0,1.0,1.0,14,4,3,1
FA2H,ESM-2 150M + 650M,3,0.0,1.0,1.0,14,4,3,1
FA2H,ESM-2 150M + 650M,4,0.0,1.0,1.0,15,3,2,1
FA2H,ESM-2 150M + 650M,5,0.0,1.0,1.0,15,3,2,1
FA2H,ESM-2 650M + ESM-1b 650M,1,0.0,1.0,1.0,14,4,2,2
FA2H,ESM-2 650M + ESM-1b 650M,2,0.0,1.0,1.0,14,4,3,1
FA2H,ESM-2 650M + ESM-1b 650M,3,0.0,1.0,1.0,14,4,3,1
FA2H,ESM-2 650M + ESM-1b 650M,4,0.0,1.0,1.0,15,3,2,1
FA2H,ESM-2 650M + ESM-1b 650M,5,0.0,1.0,1.0,15,3,2,1
FA2H,ESM-2 650M + CaLM,1,0.0,1.0,1.0,14,4,2,2
FA2H,ESM-2 650M + CaLM,2,0.0,1.0,1.0,14,4,3,1
FA2H,ESM-2 650M + CaLM,3,0.0,1.0,1.0,14,4,3,1
FA2H,ESM-2 650M + CaLM,4,0.0,1.0,1.0,15,3,2,1
FA2H,ESM-2 650M + CaLM,5,0.0,1.0,1.0,15,3,2,1
FA2H,ESM-2 150M + CaLM,1,0.0,1.0,1.0,14,4,2,2
FA2H,ESM-2 150M + CaLM,2,0.0,1.0,1.0,14,4,3,1
FA2H,ESM-2 150M + CaLM,3,0.0,1.0,1.0,14,4,3,1
FA2H,ESM-2 150M + CaLM,4,0.0,1.0,1.0,15,3,2,1
FA2H,ESM-2 150M + CaLM,5,0.0,1.0,1.0,15,3,2,1
FA2H,ESM-1b 650M + CaLM,1,0.34,1.0,1.0,14,4,2,2
FA2H,ESM-1b 650M + CaLM,2,0.34,1.0,1.0,14,4,3,1
FA2H,ESM-1b 650M + CaLM,3,0.34,1.0,1.0,14,4,3,1
FA2H,ESM-1b 650M + CaLM,4,0.0,1.0,0.5,15,3,2,1
FA2H,ESM-1b 650M + CaLM,5,0.34,1.0,1.0,15,3,2,1
FARS2,ESM-2 150M + 650M,1,0.23,0.9846153846153848,1.0,18,5,3,2
FARS2,ESM-2 150M + 650M,2,0.59,0.9846153846153848,1.0,18,5,3,2
FARS2,ESM-2 150M + 650M,3,0.59,0.9861111111111112,1.0,18,5,4,1
FARS2,ESM-2 150M + 650M,4,0.2,1.0,1.0,19,4,3,1
FARS2,ESM-2 150M + 650M,5,0.59,1.0,1.0,19,4,3,1
FARS2,ESM-2 650M + ESM-1b 650M,1,0.0,1.0,1.0,18,5,3,2
FARS2,ESM-2 650M + ESM-1b 650M,2,0.08,1.0,1.0,18,5,3,2
FARS2,ESM-2 650M + ESM-1b 650M,3,0.08,1.0,1.0,18,5,4,1
FARS2,ESM-2 650M + ESM-1b 650M,4,0.0,1.0,1.0,19,4,3,1
FARS2,ESM-2 650M + ESM-1b 650M,5,0.08,1.0,1.0,19,4,3,1
FARS2,ESM-2 650M + CaLM,1,0.0,1.0,1.0,18,5,3,2
FARS2,ESM-2 650M + CaLM,2,0.0,1.0,1.0,18,5,3,2
FARS2,ESM-2 650M + CaLM,3,0.09,1.0,1.0,18,5,4,1
FARS2,ESM-2 650M + CaLM,4,0.09,1.0,1.0,19,4,3,1
FARS2,ESM-2 650M + CaLM,5,0.09,1.0,1.0,19,4,3,1
FARS2,ESM-2 150M + CaLM,1,0.13,0.9230769230769232,1.0,18,5,3,2
FARS2,ESM-2 150M + CaLM,2,0.38,0.9846153846153848,0.6666666666666666,18,5,3,2
FARS2,ESM-2 150M + CaLM,3,0.73,0.9861111111111112,0.75,18,5,4,1
FARS2,ESM-2 150M + CaLM,4,0.0,0.9487179487179488,1.0,19,4,3,1
FARS2,ESM-2 150M + CaLM,5,0.13,0.935897435897436,1.0,19,4,3,1
FARS2,ESM-1b 650M + CaLM,1,0.14,0.9846153846153848,1.0,18,5,3,2
FARS2,ESM-1b 650M + CaLM,2,0.0,1.0,1.0,18,5,3,2
FARS2,ESM-1b 650M + CaLM,3,0.14,0.9861111111111112,1.0,18,5,4,1
FARS2,ESM-1b 650M + CaLM,4,0.14,1.0,1.0,19,4,3,1
FARS2,ESM-1b 650M + CaLM,5,0.08,0.9871794871794872,1.0,19,4,3,1
FARSB,ESM-2 150M + 650M,1,0.29,0.9375,1.0,8,3,2,1
FARSB,ESM-2 150M + 650M,2,0.29,0.9,1.0,9,2,1,1
FARSB,ESM-2 150M + 650M,3,0.29,0.95,1.0,9,2,1,1
FARSB,ESM-2 150M + 650M,4,0.06,1.0,1.0,9,2,1,1
FARSB,ESM-2 150M + 650M,5,0.13,0.9,1.0,9,2,1,1
FARSB,ESM-2 650M + ESM-1b 650M,1,0.0,0.875,1.0,8,3,2,1
FARSB,ESM-2 650M + ESM-1b 650M,2,0.0,0.9,1.0,9,2,1,1
FARSB,ESM-2 650M + ESM-1b 650M,3,0.0,1.0,1.0,9,2,1,1
FARSB,ESM-2 650M + ESM-1b 650M,4,0.0,0.95,1.0,9,2,1,1
FARSB,ESM-2 650M + ESM-1b 650M,5,0.0,0.95,1.0,9,2,1,1
FARSB,ESM-2 650M + CaLM,1,0.0,0.9375,1.0,8,3,2,1
FARSB,ESM-2 650M + CaLM,2,0.0,0.9,1.0,9,2,1,1
FARSB,ESM-2 650M + CaLM,3,0.0,0.95,1.0,9,2,1,1
FARSB,ESM-2 650M + CaLM,4,0.0,1.0,1.0,9,2,1,1
FARSB,ESM-2 650M + CaLM,5,0.0,0.9,1.0,9,2,1,1
FARSB,ESM-2 150M + CaLM,1,0.0,0.9375,1.0,8,3,2,1
FARSB,ESM-2 150M + CaLM,2,0.55,0.9,1.0,9,2,1,1
FARSB,ESM-2 150M + CaLM,3,0.0,0.8,1.0,9,2,1,1
FARSB,ESM-2 150M + CaLM,4,0.0,0.85,1.0,9,2,1,1
FARSB,ESM-2 150M + CaLM,5,0.55,0.85,1.0,9,2,1,1
FARSB,ESM-1b 650M + CaLM,1,0.65,0.8125,1.0,8,3,2,1
FARSB,ESM-1b 650M + CaLM,2,0.0,0.95,0.0,9,2,1,1
FARSB,ESM-1b 650M + CaLM,3,0.48,0.75,1.0,9,2,1,1
FARSB,ESM-1b 650M + CaLM,4,0.62,0.8,1.0,9,2,1,1
FARSB,ESM-1b 650M + CaLM,5,0.65,0.9,1.0,9,2,1,1
FBXO11,ESM-2 150M + 650M,1,0.86,0.9382716049382716,0.725,72,18,8,10
FBXO11,ESM-2 150M + 650M,2,0.85,0.9011583011583012,0.8888888888888888,72,18,9,9
FBXO11,ESM-2 150M + 650M,3,0.85,0.8772200772200772,0.9753086419753086,72,18,9,9
FBXO11,ESM-2 150M + 650M,4,0.95,0.8795366795366796,1.0,72,18,9,9
FBXO11,ESM-2 150M + 650M,5,0.79,0.8926640926640926,0.9012345679012346,72,18,9,9
FBXO11,ESM-2 650M + ESM-1b 650M,1,0.3,0.8827160493827161,0.975,72,18,8,10
FBXO11,ESM-2 650M + ESM-1b 650M,2,0.33,0.9451737451737452,0.7160493827160493,72,18,9,9
FBXO11,ESM-2 650M + ESM-1b 650M,3,0.18,0.8833976833976834,0.9629629629629628,72,18,9,9
FBXO11,ESM-2 650M + ESM-1b 650M,4,0.3,0.9042471042471042,0.8518518518518519,72,18,9,9
FBXO11,ESM-2 650M + ESM-1b 650M,5,0.25,0.8857142857142857,0.9506172839506172,72,18,9,9
